O3,O3_8hrs,NO2,CO,SO2,PM10,PM2_5,Estacion,DateTime,Anio,Mes,Dia,Hora
,,,,,,,santa,2025-01-09 22:00:00,2025,1,9,22
,,,,,,,santa,2025-01-09 23:00:00,2025,1,9,23
,,,,,,,santa,2025-01-10 00:00:00,2025,1,10,0
,,,,,,,santa,2025-01-10 01:00:00,2025,1,10,1
,,,,,,,santa,2025-01-10 02:00:00,2025,1,10,2
,,,,,,,santa,2025-01-10 03:00:00,2025,1,10,3
,,,,,,,santa,2025-01-10 04:00:00,2025,1,10,4
,,,,,,,santa,2025-01-10 05:00:00,2025,1,10,5
,,,,,,,santa,2025-01-10 06:00:00,2025,1,10,6
,,,,,,,santa,2025-01-10 07:00:00,2025,1,10,7
,,,,,,,santa,2025-01-10 08:00:00,2025,1,10,8
,,,,,,,santa,2025-01-10 09:00:00,2025,1,10,9
,,,,,,,santa,2025-01-10 10:00:00,2025,1,10,10
,,,,,,,santa,2025-01-10 11:00:00,2025,1,10,11
,,,,,,,santa,2025-01-10 12:00:00,2025,1,10,12
,,,,,,,santa,2025-01-10 13:00:00,2025,1,10,13
,,,,,,,santa,2025-01-10 14:00:00,2025,1,10,14
,,,,,,,santa,2025-01-10 15:00:00,2025,1,10,15
,,,,,,,santa,2025-01-10 16:00:00,2025,1,10,16
,,,,,,,santa,2025-01-10 17:00:00,2025,1,10,17
,,,,,,,santa,2025-01-10 18:00:00,2025,1,10,18
,,,,,,,santa,2025-01-10 19:00:00,2025,1,10,19
,,,,,,,santa,2025-01-10 20:00:00,2025,1,10,20
,,,,,,,santa,2025-01-10 21:00:00,2025,1,10,21
,,,,,,,santa,2025-01-10 22:00:00,2025,1,10,22
,,,,,,,santa,2025-01-10 23:00:00,2025,1,10,23
,,,,,,,santa,2025-01-11 00:00:00,2025,1,11,0
,,,,,,,santa,2025-01-11 01:00:00,2025,1,11,1
,,,,,,,santa,2025-01-11 02:00:00,2025,1,11,2
,,,,,,,santa,2025-01-11 03:00:00,2025,1,11,3
,,,,,,,santa,2025-01-11 04:00:00,2025,1,11,4
,,,,,,,santa,2025-01-11 05:00:00,2025,1,11,5
,,,,,,,santa,2025-01-11 06:00:00,2025,1,11,6
,,,,,,,santa,2025-01-11 07:00:00,2025,1,11,7
,,,,,,,santa,2025-01-11 08:00:00,2025,1,11,8
,,,,,,,santa,2025-01-11 09:00:00,2025,1,11,9
,,,,,,,santa,2025-01-11 10:00:00,2025,1,11,10
,,,,,,,santa,2025-01-11 11:00:00,2025,1,11,11
,,,,,,,santa,2025-01-11 12:00:00,2025,1,11,12
,,,,,,,santa,2025-01-11 13:00:00,2025,1,11,13
,,,,,,,santa,2025-01-11 14:00:00,2025,1,11,14
,,,,,,,santa,2025-01-11 15:00:00,2025,1,11,15
,,,,,,,santa,2025-01-11 16:00:00,2025,1,11,16
,,,,,,,santa,2025-01-11 17:00:00,2025,1,11,17
,,,,,,,santa,2025-01-11 18:00:00,2025,1,11,18
,,,,,,,santa,2025-01-11 19:00:00,2025,1,11,19
,,,,,,,santa,2025-01-11 20:00:00,2025,1,11,20
,,,,,,,santa,2025-01-11 21:00:00,2025,1,11,21
,,,,,,,santa,2025-01-11 22:00:00,2025,1,11,22
,,,,,,,santa,2025-01-11 23:00:00,2025,1,11,23
,,,,,,,santa,2025-01-12 00:00:00,2025,1,12,0
,,,,,,,santa,2025-01-12 01:00:00,2025,1,12,1
,,,,,,,santa,2025-01-12 02:00:00,2025,1,12,2
,,,,,,,santa,2025-01-12 03:00:00,2025,1,12,3
,,,,,,,santa,2025-01-12 04:00:00,2025,1,12,4
,,,,,,,santa,2025-01-12 05:00:00,2025,1,12,5
,,,,,,,santa,2025-01-12 06:00:00,2025,1,12,6
,,,,,,,santa,2025-01-12 07:00:00,2025,1,12,7
,,,,,,,santa,2025-01-12 08:00:00,2025,1,12,8
,,,,,,,santa,2025-01-12 09:00:00,2025,1,12,9
,,,,,,,santa,2025-01-12 10:00:00,2025,1,12,10
,,,,,,,santa,2025-01-12 11:00:00,2025,1,12,11
,,,,,,,santa,2025-01-12 12:00:00,2025,1,12,12
,,,,,,,santa,2025-01-12 13:00:00,2025,1,12,13
,,,,,,,santa,2025-01-12 14:00:00,2025,1,12,14
,,,,,,,santa,2025-01-12 15:00:00,2025,1,12,15
,,,,,,,santa,2025-01-12 16:00:00,2025,1,12,16
,,,,,,,santa,2025-01-12 17:00:00,2025,1,12,17
,,,,,,,santa,2025-01-12 18:00:00,2025,1,12,18
,,,,,,,santa,2025-01-12 19:00:00,2025,1,12,19
,,,,,,,santa,2025-01-12 20:00:00,2025,1,12,20
,,,,,,,santa,2025-01-12 21:00:00,2025,1,12,21
,,,,,,,santa,2025-01-12 22:00:00,2025,1,12,22
,,,,,,,santa,2025-01-12 23:00:00,2025,1,12,23
,,,,,,,santa,2025-01-13 00:00:00,2025,1,13,0
,,,,,,,santa,2025-01-13 01:00:00,2025,1,13,1
,,,,,,,santa,2025-01-13 02:00:00,2025,1,13,2
,,,,,,,santa,2025-01-13 03:00:00,2025,1,13,3
,,,,,,,santa,2025-01-13 04:00:00,2025,1,13,4
,,,,,,,santa,2025-01-13 05:00:00,2025,1,13,5
,,,,,,,santa,2025-01-13 06:00:00,2025,1,13,6
,,,,,,,santa,2025-01-13 07:00:00,2025,1,13,7
,,,,,,,santa,2025-01-13 08:00:00,2025,1,13,8
,,,,,,,santa,2025-01-13 09:00:00,2025,1,13,9
,,,,,,,santa,2025-01-13 10:00:00,2025,1,13,10
,,,,,,,santa,2025-01-13 11:00:00,2025,1,13,11
,,,,,,,santa,2025-01-13 12:00:00,2025,1,13,12
,,,,,,,santa,2025-01-13 13:00:00,2025,1,13,13
,,,,,,,santa,2025-01-13 14:00:00,2025,1,13,14
,,,,,,,santa,2025-01-13 15:00:00,2025,1,13,15
,,,,,,,santa,2025-01-13 16:00:00,2025,1,13,16
,,,,,,,santa,2025-01-13 17:00:00,2025,1,13,17
,,,,,,,santa,2025-01-13 18:00:00,2025,1,13,18
,,,,,,,santa,2025-01-13 19:00:00,2025,1,13,19
,,,,,,,santa,2025-01-13 20:00:00,2025,1,13,20
,,,,,,,santa,2025-01-13 21:00:00,2025,1,13,21
,,,,,,,santa,2025-01-13 22:00:00,2025,1,13,22
,,,,,,,santa,2025-01-13 23:00:00,2025,1,13,23
,,,,,,,santa,2025-01-14 00:00:00,2025,1,14,0
,,,,,,,santa,2025-01-14 01:00:00,2025,1,14,1
,,,,,,,santa,2025-01-14 02:00:00,2025,1,14,2
,,,,,,,santa,2025-01-14 03:00:00,2025,1,14,3
,,,,,,,santa,2025-01-14 04:00:00,2025,1,14,4
,,,,,,,santa,2025-01-14 05:00:00,2025,1,14,5
,,,,,,,santa,2025-01-14 06:00:00,2025,1,14,6
,,,,,,,santa,2025-01-14 07:00:00,2025,1,14,7
,,,,,,,santa,2025-01-14 08:00:00,2025,1,14,8
,,,,,,,santa,2025-01-14 09:00:00,2025,1,14,9
,,,,,,,santa,2025-01-14 10:00:00,2025,1,14,10
,,,,,,,santa,2025-01-14 11:00:00,2025,1,14,11
,,,,,,,santa,2025-01-14 12:00:00,2025,1,14,12
,,,,,,,santa,2025-01-14 13:00:00,2025,1,14,13
,,,,,,,santa,2025-01-14 14:00:00,2025,1,14,14
,,,,,,,santa,2025-01-14 15:00:00,2025,1,14,15
,,,,,,,santa,2025-01-14 16:00:00,2025,1,14,16
,,,,,,,santa,2025-01-14 17:00:00,2025,1,14,17
,,,,,,,santa,2025-01-14 18:00:00,2025,1,14,18
,,,,,,,santa,2025-01-14 19:00:00,2025,1,14,19
,,,,,,,santa,2025-01-14 20:00:00,2025,1,14,20
,,,,,,,santa,2025-01-14 21:00:00,2025,1,14,21
,,,,,,,santa,2025-01-14 22:00:00,2025,1,14,22
,,,,,,,santa,2025-01-14 23:00:00,2025,1,14,23
,,,,,,,santa,2025-01-15 00:00:00,2025,1,15,0
,,,,,,,santa,2025-01-15 01:00:00,2025,1,15,1
,,,,,,,santa,2025-01-15 02:00:00,2025,1,15,2
,,,,,,,santa,2025-01-15 03:00:00,2025,1,15,3
,,,,,,,santa,2025-01-15 04:00:00,2025,1,15,4
,,,,,,,santa,2025-01-15 05:00:00,2025,1,15,5
,,,,,,,santa,2025-01-15 06:00:00,2025,1,15,6
,,,,,,,santa,2025-01-15 07:00:00,2025,1,15,7
,,,,,,,santa,2025-01-15 08:00:00,2025,1,15,8
,,,,,,,santa,2025-01-15 09:00:00,2025,1,15,9
,,,,,,,santa,2025-01-15 10:00:00,2025,1,15,10
,,,,,,,santa,2025-01-15 11:00:00,2025,1,15,11
,,,,,,,santa,2025-01-15 12:00:00,2025,1,15,12
,,,,,,,santa,2025-01-15 13:00:00,2025,1,15,13
,,,,,,,santa,2025-01-15 14:00:00,2025,1,15,14
,,,,,,,santa,2025-01-15 15:00:00,2025,1,15,15
,,,,,,,santa,2025-01-15 16:00:00,2025,1,15,16
,,,,,,,santa,2025-01-15 17:00:00,2025,1,15,17
,,,,,,,santa,2025-01-15 18:00:00,2025,1,15,18
,,,,,,,santa,2025-01-15 19:00:00,2025,1,15,19
,,,,,,,santa,2025-01-15 20:00:00,2025,1,15,20
,,,,,,,santa,2025-01-15 21:00:00,2025,1,15,21
,,,,,,,santa,2025-01-15 22:00:00,2025,1,15,22
,,,,,,,santa,2025-01-15 23:00:00,2025,1,15,23
,,,,,,,santa,2025-01-16 00:00:00,2025,1,16,0
,,,,,,,santa,2025-01-16 01:00:00,2025,1,16,1
,,,,,,,santa,2025-01-16 02:00:00,2025,1,16,2
,,,,,,,santa,2025-01-16 03:00:00,2025,1,16,3
,,,,,,,santa,2025-01-16 04:00:00,2025,1,16,4
,,,,,,,santa,2025-01-16 05:00:00,2025,1,16,5
,,,,,,,santa,2025-01-16 06:00:00,2025,1,16,6
,,,,,,,santa,2025-01-16 07:00:00,2025,1,16,7
,,,,,,,santa,2025-01-16 08:00:00,2025,1,16,8
,,,,,,,santa,2025-01-16 09:00:00,2025,1,16,9
,,,,,,,santa,2025-01-16 10:00:00,2025,1,16,10
,,,,,,,santa,2025-01-16 11:00:00,2025,1,16,11
,,,,,,,santa,2025-01-16 12:00:00,2025,1,16,12
,,,,,,,santa,2025-01-16 13:00:00,2025,1,16,13
,,,,,,,santa,2025-01-16 14:00:00,2025,1,16,14
,,,,,,,santa,2025-01-16 15:00:00,2025,1,16,15
,,,,,,,santa,2025-01-16 16:00:00,2025,1,16,16
,,,,,,,santa,2025-01-16 17:00:00,2025,1,16,17
,,,,,,,santa,2025-01-16 18:00:00,2025,1,16,18
,,,,,,,santa,2025-01-16 19:00:00,2025,1,16,19
,,,,,,,santa,2025-01-16 20:00:00,2025,1,16,20
,,,,,,,santa,2025-01-16 21:00:00,2025,1,16,21
,,,,,,,santa,2025-01-16 22:00:00,2025,1,16,22
,,,,,,,santa,2025-01-16 23:00:00,2025,1,16,23
,,,,,,,santa,2025-01-17 00:00:00,2025,1,17,0
,,,,,,,santa,2025-01-17 01:00:00,2025,1,17,1
,,,,,,,santa,2025-01-17 02:00:00,2025,1,17,2
,,,,,,,santa,2025-01-17 03:00:00,2025,1,17,3
,,,,,,,santa,2025-01-17 04:00:00,2025,1,17,4
,,,,,,,santa,2025-01-17 05:00:00,2025,1,17,5
,,,,,,,santa,2025-01-17 06:00:00,2025,1,17,6
,,,,,,,santa,2025-01-17 07:00:00,2025,1,17,7
,,,,,,,santa,2025-01-17 08:00:00,2025,1,17,8
,,,,,,,santa,2025-01-17 09:00:00,2025,1,17,9
,,,,,,,santa,2025-01-17 10:00:00,2025,1,17,10
,,,,,,,santa,2025-01-17 11:00:00,2025,1,17,11
,,,,,,,santa,2025-01-17 12:00:00,2025,1,17,12
,,,,,,,santa,2025-01-17 13:00:00,2025,1,17,13
,,,,,,,santa,2025-01-17 14:00:00,2025,1,17,14
,,,,,,,santa,2025-01-17 15:00:00,2025,1,17,15
,,,,,,,santa,2025-01-17 16:00:00,2025,1,17,16
,,,,,,,santa,2025-01-17 17:00:00,2025,1,17,17
,,,,,,,santa,2025-01-17 18:00:00,2025,1,17,18
,,,,,,,santa,2025-01-17 19:00:00,2025,1,17,19
,,,,,,,santa,2025-01-17 20:00:00,2025,1,17,20
,,,,,,,santa,2025-01-17 21:00:00,2025,1,17,21
,,,,,,,santa,2025-01-17 22:00:00,2025,1,17,22
,,,,,,,santa,2025-01-17 23:00:00,2025,1,17,23
,,,,,,,santa,2025-01-18 00:00:00,2025,1,18,0
,,,,,,,santa,2025-01-18 01:00:00,2025,1,18,1
,,,,,,,santa,2025-01-18 02:00:00,2025,1,18,2
,,,,,,,santa,2025-01-18 03:00:00,2025,1,18,3
,,,,,,,santa,2025-01-18 04:00:00,2025,1,18,4
,,,,,,,santa,2025-01-18 05:00:00,2025,1,18,5
,,,,,,,santa,2025-01-18 06:00:00,2025,1,18,6
,,,,,,,santa,2025-01-18 07:00:00,2025,1,18,7
,,,,,,,santa,2025-01-18 08:00:00,2025,1,18,8
,,,,,,,santa,2025-01-18 09:00:00,2025,1,18,9
,,,,,,,santa,2025-01-18 10:00:00,2025,1,18,10
,,,,,,,santa,2025-01-18 11:00:00,2025,1,18,11
,,,,,,,santa,2025-01-18 12:00:00,2025,1,18,12
,,,,,,,santa,2025-01-18 13:00:00,2025,1,18,13
,,,,,,,santa,2025-01-18 14:00:00,2025,1,18,14
,,,,,,,santa,2025-01-18 15:00:00,2025,1,18,15
,,,,,,,santa,2025-01-18 16:00:00,2025,1,18,16
,,,,,,,santa,2025-01-18 17:00:00,2025,1,18,17
,,,,,,,santa,2025-01-18 18:00:00,2025,1,18,18
,,,,,,,santa,2025-01-18 19:00:00,2025,1,18,19
,,,,,,,santa,2025-01-18 20:00:00,2025,1,18,20
,,,,,,,santa,2025-01-18 21:00:00,2025,1,18,21
,,,,,,,santa,2025-01-18 22:00:00,2025,1,18,22
,,,,,,,santa,2025-01-18 23:00:00,2025,1,18,23
,,,,,,,santa,2025-01-19 00:00:00,2025,1,19,0
